"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","CC","CC_new","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2","row_id_3"
-1,1885,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.13719444,18.63697778,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",0,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5697,75,75,487,"area",1,0,11.11663632,39,326,257
-1,1893,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.14074722,18.62128056,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5705,75,75,472,"area",1,0,13.77702792,47,327,258
-1,1855,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.07775,18.594225,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5667,75,75,639,"area",1,0,14.25209785,9,328,259
-1,1866,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.09853889,18.63683611,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",0,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5678,75,75,431,"area",1,0,16.81747546,20,329,260
-1,1900,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.13946389,18.61073333,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5712,75,75,436,"area",1,0,17.1975314,54,330,261
-1,1857,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.08459722,18.600325,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5669,75,75,605,"area",1,0,20.71304887,11,331,262
-1,1848,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.05496111,18.54964722,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",0,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5660,75,75,822,"area",1,0,35.82027259,2,332,263
-1,1854,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.06573056,18.61197778,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5666,75,75,472,"area",1,0,56.72334944,8,333,264
-1,1849,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.04255556,18.57376111,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5661,75,75,791,"area",1,0,60.52390886,3,334,265
-1,1883,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.12663056,18.63278889,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5695,75,75,510,"area",1,0,60.90396481,37,335,266
-1,1871,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.110375,18.59648611,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5683,75,75,545,"area",1,0,65.5596501,25,336,267
-1,1847,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.05496667,18.54116389,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",0,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5659,75,75,781,"area",1,0,84.94250318,1,337,268
-1,1869,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.11234167,18.62411667,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5681,75,75,497,"area",1,0,232.3091949,23,338,269
-1,1863,50,"Galan-Acedo (thesis) 2013","Ocurrencias",-95.08730556,18.63896667,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata","Alouatta_palliata","Fragment sampling",1,2013,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"a","Alouatta_palliata_a",5675,75,75,312,"area",1,0,323.6176351,17,339,270
-1,1935,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0642,18.5989,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1871,75,75,89,"area",0,43.27320167,0.093628499,32,341,271
-1,1993,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8511,18.5138,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1929,75,75,690,"area",1,0,0.093628499,90,342,272
-1,2019,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8234,18.5203,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1955,75,75,1,"area",0,96.76182054,0.093628499,116,343,273
-1,1918,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0751,18.6106,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1854,75,75,1,"area",0,136.8418789,0.187256998,15,344,274
-1,1944,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0701,18.6007,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1880,75,75,140,"area",0,325.269433,0.187256998,41,345,275
-1,1915,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0783,18.6165,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1851,75,75,1,"area",0,30.59877434,0.374513997,12,346,276
-1,1990,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8546,18.5177,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1926,75,75,723,"area",1,0,0.468142496,87,347,277
-1,1916,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0822,18.6156,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1852,75,75,1,"area",0,61.19754869,0.561770995,13,348,278
-1,2000,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.7866,18.4809,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1936,75,75,1,"area",0,30.59877434,0.561770995,97,349,279
-1,1907,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0594,18.603,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1843,75,75,68,"area",0,30.59877434,0.655399494,4,350,280
-1,1986,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8006,18.4838,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1922,75,75,1,"area",0,305.9877434,0.749027993,83,351,281
-1,2002,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.7917,18.4702,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1938,75,75,1,"area",0,86.54640334,0.749027993,99,352,282
-1,2007,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8381,18.5307,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1943,75,75,1,"area",0,30.59877434,0.842656492,104,353,283
-1,2020,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8091,18.4897,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1956,75,75,1,"area",0,193.5236411,0.842656492,117,354,284
-1,2015,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8196,18.5241,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1951,75,75,1,"area",0,398.9592066,0.842656492,112,355,285
-1,1945,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0604,18.6105,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1881,75,75,1,"area",0,30.59877434,1.02991349,42,356,286
-1,1928,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1009,18.6266,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1864,75,75,1,"area",0,96.76182054,1.02991349,25,357,287
-1,1934,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0637,18.602,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1870,75,75,84,"area",0,30.59877434,1.02991349,31,358,288
-1,2013,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8308,18.525,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1949,75,75,1,"area",0,30.59877434,1.02991349,110,359,289
-1,1960,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1451,18.5942,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1896,75,75,442,"area",1,0,1.12354199,57,360,290
-1,1970,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1183,18.6377,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1906,75,75,479,"area",1,0,1.217170489,67,361,291
-1,2022,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8068,18.4931,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1958,75,75,489,"area",1,0,1.217170489,119,362,292
-1,1913,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0827,18.5962,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1849,75,75,216,"area",0,122.3950974,1.310798988,10,363,293
-1,1905,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.0787,18.6112,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1841,75,75,545,"area",1,0,1.310798988,2,364,294
-1,1962,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1212,18.6229,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1898,75,75,535,"area",1,0,1.310798988,59,365,295
-1,1982,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8224,18.4781,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1918,75,75,549,"area",1,0,1.310798988,79,366,296
-1,1987,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.7945,18.4902,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1923,75,75,429,"area",1,0,1.310798988,84,367,297
-1,1930,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1045,18.6205,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1866,75,75,534,"area",1,0,1.404427487,27,368,298
-1,1954,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-95.1386,18.6015,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",1,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1890,75,75,446,"area",1,0,1.591684485,51,369,299
-1,2008,155,"Arroyo-Rodr??√É≠guez et al 2008","Ocurrencias",-94.8347,18.5277,"Precise","Mexico","Neotropics","Atelidae","Alouatta","Alouatta palliata mexicana","Alouatta_palliata","Walk surveys",0,2004,0,NA,NA,NA,6.12,"D",40.45,"AR","Folivore",49.88,1.703,12,684.37,186,495.6,300,1.02,2.17,"Polygyndry","Harem Polygyny",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Alouatta palliata","Vulnerable",6,"b","Alouatta_palliata_b",1944,75,75,1,"area",0,30.59877434,1.591684485,105,370,300
