"Dataset","n","simulation_number","patch_comb_number","vars","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","habitat_amount","Cumulative_Occurrence","Source","Realm","Family","Genus","Taxon_ITIS","TaxonNameIUCN","redlistCategory","Occurrence","mean_patch_area_log"
"Ateles_chamek_b",12,21,4,1,105.890883349491,119.180351060445,81.0711256650868,80.8561820466096,51.5422835030712,3.73814988657467,458.390629841219,454.652479954644,2.04371187740042,3.46680175513517,34.404403883431,"sixty_percent",9,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,2.02485857123645
"Ateles_chamek_b",7,21,24,1,118.058783739213,154.662692540054,57.8478694947431,118.058783739213,48.7711929921486,14.2984233161481,458.390629841219,444.092206525071,1.431007460486,0.402172670753248,58.4570030800895,"forty_percent",6,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,2.07209830473585
"Ateles_chamek_b",11,21,3,1,114.370394938791,121.728869329085,82.2392975046428,88.4383960665458,50.7109563497958,3.73814988657467,458.390629841219,454.652479954644,1.93585630785608,2.89002289184557,36.7026350653434,"sixty_percent",10,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,2.05831362079748
"Ateles_chamek_b",19,21,25,1,65.6340422190161,42.7911143031116,60.0907594266879,64.1422542302251,45.4458843790472,3.83160363373904,152.79687661374,148.965272980001,0.204498753828795,-1.05708030471493,9.81695489098743,"sixty_percent",12,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.81712915207581
"Ateles_chamek_b",11,21,23,1,76.7170306267485,71.5546294083424,60.0907594266879,64.4311667949885,43.2290119703172,3.73814988657467,260.268685852762,256.530535966187,1.36204426283361,1.14261356792421,21.5745325236729,"forty_percent",6,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.88489178489026
"Ateles_chamek_b",18,21,9,1,90.509954128689,100.754246853606,69.1090460280493,72.940649661788,54.2440967512162,3.73814988657467,458.390629841219,454.652479954644,2.60021549184962,6.97456597643079,23.7480037278428,"eighty_percent",12,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.95669634479011
"Ateles_chamek_b",18,21,7,1,91.9221440858394,100.392186943695,79.0151432274708,74.5235225043844,43.7139528097283,3.83160363373904,458.390629841219,454.55902620748,2.59208555715006,6.96963547564052,23.662665388678,"eighty_percent",12,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.9634201457258
"Ateles_chamek_b",19,21,17,1,87.2071019591695,109.208496708204,57.8478694947431,70.2827151468487,64.566408904385,3.73814988657467,458.390629841219,454.652479954644,2.16815627187613,4.44453108943008,25.0541474172135,"eighty_percent",13,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.94055185438307
"Ateles_chamek_b",16,21,12,1,76.7780941547249,107.706611772437,52.9415477686139,54.7371947677004,41.7049121893108,3.73814988657467,458.390629841219,454.652479954644,2.71172689789841,6.8976505088877,26.9266529431093,"sixty_percent",10,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.88523732752143
"Ateles_chamek_b",11,21,25,1,76.2497618909261,69.4787532611499,58.7824069663867,62.8736043422484,41.2892486126747,12.6162558671895,260.268685852762,247.652429985573,1.55307551696559,1.63967893511699,20.948632315356,"forty_percent",7,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.88223849182711
"Ateles_chamek_b",18,21,8,1,92.7476521857917,112.266759174879,59.4365831965373,75.4580599760285,69.415817298491,3.73814988657467,458.390629841219,454.652479954644,1.97179698066721,3.63311380003869,26.461528904798,"eighty_percent",10,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.96730292469505
"Ateles_chamek_b",12,21,18,1,102.651153447793,121.270032961297,74.7629977314919,76.9685061645723,60.1326640869137,3.73814988657467,458.390629841219,454.652479954644,1.99040789808919,3.25584564276818,35.0076430874197,"sixty_percent",8,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,2.01136383371827
"Ateles_chamek_b",12,21,20,1,103.071695310033,120.040855954458,69.1090460280493,77.4731563992601,43.0211801819991,3.73814988657467,458.390629841219,454.652479954644,2.05489978638448,3.48237695424513,34.6528102495297,"sixty_percent",7,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,2.01313941932472
"Ateles_chamek_b",15,21,19,1,82.451125998215,111.951991693482,57.8478694947431,59.5875469419562,48.7711929921486,3.73814988657467,458.390629841219,454.652479954644,2.4522450081841,5.54310215598325,28.9058799602405,"sixty_percent",9,"dos Santos-Filho et al. 2017","Neotropics","Atelidae","Ateles","Ateles_chamek","Ateles chamek","Endangered",1,1.91619659098687
"Ateles_geoffroyi_c",4,22,2,1,386.077257751472,344.628545647578,366.040436292122,386.077257751472,395.981214775441,40.0243387260306,772.203819695613,732.179480969582,0.066594836708229,-2.28162967503834,172.314272823789,"eighty_percent",2,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.58667421984747
"Ateles_geoffroyi_c",3,22,1,1,501.428230759952,313.557283233428,574.195679310734,501.428230759952,293.566868934622,157.885193273509,772.203819695613,614.318626422104,-0.219572086622031,-2.33333333333333,181.032381881187,"eighty_percent",2,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.70020878139349
"Ateles_geoffroyi_c",3,22,2,1,257.368403770091,280.637554781154,157.885193273509,257.368403770091,174.740502952091,40.0243387260306,574.195679310734,534.171340584703,0.309943674594995,-2.33333333333333,162.026167797618,"forty_percent",1,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.41055522900749
"Ateles_geoffroyi_c",3,22,3,1,317.228838607525,224.669360175584,219.605643238331,317.228838607525,91.5067391178451,157.885193273509,574.195679310734,416.310486037225,0.352479047881407,-2.33333333333333,129.712915576035,"fifty_percent",1,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.50137266123955
"Ateles_geoffroyi_c",3,22,2,1,383.231552069151,338.270486774739,219.605643238331,383.231552069151,91.5067391178451,157.885193273509,772.203819695613,614.318626422104,0.370534738565915,-2.33333333333333,195.300556598301,"sixty_percent",1,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.58346125804069
"Ateles_geoffroyi_c",4,22,1,1,282.767650891049,334.736259700818,159.421222571277,282.767650891049,133.123621034968,40.0243387260306,772.203819695613,732.179480969582,0.643258595647393,-1.76530235686479,167.368129850409,"sixty_percent",2,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.45142972392579
"Ateles_geoffroyi_c",4,22,1,1,233.26561579483,239.252876802841,159.421222571277,233.26561579483,133.123621034968,40.0243387260306,574.195679310734,534.171340584703,0.547654563272569,-1.8381884143087,119.62643840142,"fifty_percent",2,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.36785072691593
"Ateles_geoffroyi_c",3,22,2,1,323.371117231718,393.142329645954,157.885193273509,323.371117231718,174.740502952091,40.0243387260306,772.203819695613,732.179480969582,0.346349376774012,-2.33333333333333,226.980829850928,"fifty_percent",1,"Galan-Acedo et al","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,2.50970122711319
"Ateles_geoffroyi_d",3,23,6,1,46.8094922947672,77.3804440530989,3.72736501351787,46.8094922947672,4.69726266368526,0.559104752027746,136.142007118756,135.582902366728,0.384174401044465,-2.33333333333333,44.6756202040694,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.67033393070709
"Ateles_geoffroyi_d",2,23,4,1,70.4937908181649,92.8405978378984,70.4937908181649,70.4937908181649,97.3300454872564,4.84557451757379,136.142007118756,131.296432601182,0,-2.75,65.6482163005911,"eighty_percent",0,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",0,1.84815086547133
"Ateles_geoffroyi_d",3,23,8,1,47.4307197970204,76.846626719904,4.84557451757379,47.4307197970204,5.24988180059007,1.30457775473144,136.142007118756,134.837429364025,0.383980987953805,-2.33333333333333,44.3674206230512,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.67605971544888
"Ateles_geoffroyi_d",3,23,10,1,47.0579832956684,77.1585377642012,3.72736501351787,47.0579832956684,3.59202438987676,1.30457775473144,136.142007118756,134.837429364025,0.384473286874329,-2.33333333333333,44.5475025484395,"eighty_percent",2,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.67263331123078
"Ateles_geoffroyi_d",3,23,9,1,47.1822287961192,77.0712337722204,4.84557451757379,47.1822287961192,6.35512007439856,0.559104752027746,136.142007118756,135.582902366728,0.383561194929025,-2.33333333333333,44.497097565168,"eighty_percent",0,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",0,1.67377845225524
"Ateles_geoffroyi_d",4,23,5,1,35.4332636597583,67.1527839561436,2.51597138412466,35.4332636597583,2.34863133184263,0.559104752027746,136.142007118756,135.582902366728,0.749090792704231,-1.68811499128941,33.5763919780718,"eighty_percent",2,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.54941115583715
"Ateles_geoffroyi_d",4,23,2,1,8.75930778176793,11.5738535016104,4.28646976554583,8.75930778176793,3.17756003719928,0.559104752027746,25.9051868439523,25.3460820919246,0.693675011090028,-1.72068812287612,5.78692675080519,"twenty_percent",2,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,0.942469786711814
"Ateles_geoffroyi_d",4,23,1,1,8.94567603244385,11.4025288449217,4.28646976554583,8.94567603244385,2.62494090029503,1.30457775473144,25.9051868439523,24.6006090892209,0.711759308464441,-1.71098296447072,5.70126442246086,"twenty_percent",3,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,0.951613166151684
"Ateles_geoffroyi_d",3,23,7,1,48.2383155499492,76.1288830976238,4.84557451757379,48.2383155499492,1.65785741071331,3.72736501351787,136.142007118756,132.414642105238,0.3848067597922,-2.33333333333333,43.9530311495187,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.68339213412101
"Ateles_geoffroyi_d",4,23,2,1,35.7128160357722,66.9789004068968,3.07507613615262,35.7128160357722,3.17756003719928,0.559104752027746,136.142007118756,135.582902366728,0.748257069375217,-1.6886886341931,33.4894502034484,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.55282409663853
"Ateles_geoffroyi_d",3,23,3,1,46.0018965418384,78.0645155215456,1.30457775473144,46.0018965418384,1.1052382738085,0.559104752027746,136.142007118756,135.582902366728,0.384860692562175,-2.33333333333333,45.0705690505221,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.66277573691367
"Ateles_geoffroyi_d",2,23,1,1,69.9346860661369,93.6312913610036,69.9346860661369,69.9346860661369,98.158974192613,3.72736501351787,136.142007118756,132.414642105238,0,-2.75,66.2073210526191,"eighty_percent",1,"Hidalgo-Mihart et al. 2017","Neotropics","Atelidae","Ateles","Ateles_geoffroyi","Ateles geoffroyi","Endangered",1,1.84469262969141
"Ateles_paniscus_d",5,24,1,1,269.637393106121,395.37051885564,139.644582846131,269.637393106121,187.147618346743,9.18358958755989,957.524267291171,948.340677703611,0.934395040308155,-1.09204237705744,176.815071292114,"fifty_percent",1,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.43078011966428
"Ateles_paniscus_d",8,24,4,1,170.639197704145,321.118399007711,78.1055290902765,170.639197704145,75.4196892766832,4.59179479377994,957.524267291171,952.932472497391,1.78372193538601,1.53324055892671,113.53249875106,"fifty_percent",5,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.23207880051989
"Ateles_paniscus_d",3,24,4,1,359.15038102722,521.331564754372,116.955714453336,359.15038102722,168.993498450055,2.97116133715173,957.524267291171,954.553105954019,0.364303818524193,-2.33333333333333,300.990919247986,"forty_percent",2,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.55527633151812
"Ateles_paniscus_d",8,24,2,1,65.8044709785076,83.6343988622537,18.0970735990146,65.8044709785076,21.2243019380394,2.97116133715173,228.419282192544,225.448120855392,0.829607592799522,-1.0012635592738,29.56922528798,"twenty_percent",0,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",0,1.81825540205361
"Ateles_paniscus_d",3,24,3,1,364.76257466405,429.091330560708,139.644582846131,364.76257466405,66.0756569769168,95.0771627888554,859.565978357165,764.48881556831,0.380234149428993,-2.33333333333333,247.73599520616,"forty_percent",2,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.5620102724999
"Ateles_paniscus_d",3,24,7,1,367.253548310361,515.63015345766,139.644582846131,367.253548310361,200.229263566416,4.59179479377994,957.524267291171,952.932472497391,0.355408199153388,-2.33333333333333,297.699207901068,"forty_percent",1,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.56496600052537
"Ateles_paniscus_d",7,24,2,1,190.938917965443,342.586396989785,95.0771627888554,190.938917965443,118.402237855608,2.97116133715173,957.524267291171,954.553105954019,1.5313083562721,0.616900012410061,129.485486998374,"fifty_percent",4,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.28089445712608
"Ateles_paniscus_d",6,24,5,1,176.634040907131,338.281387252876,18.9974255193636,176.634040907131,11.413068023285,9.18358958755989,859.565978357165,850.382388769605,1.29840305810454,-0.196655239253491,138.10279804173,"forty_percent",2,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.24707440452733
"Ateles_paniscus_d",5,24,1,1,110.095032820276,79.7275326358809,105.431209872865,110.095032820276,17.0862304910063,4.59179479377994,228.419282192544,223.827487398764,0.189073219534756,-1.41618536640749,35.6552365304325,"twenty_percent",2,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.04176772526233
"Ateles_paniscus_d",9,24,4,1,243.725264838473,384.564117603171,22.778903584829,243.725264838473,29.3669586564063,2.97116133715173,957.524267291171,954.553105954019,1.03628247109417,-0.872514862666319,128.188039201057,"eighty_percent",3,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.38690055097878
"Ateles_paniscus_d",8,24,7,1,269.205224184349,398.360437167572,83.2825526322814,269.205224184349,103.184813824558,2.97116133715173,957.524267291171,954.553105954019,0.917348654528532,-1.2010038479195,140.841683238814,"eighty_percent",3,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.4300834835327
"Ateles_paniscus_d",7,24,14,1,190.05142821538,305.902849206095,95.0771627888554,190.05142821538,134.153606589499,2.97116133715173,859.565978357165,856.594817020013,1.40391178108269,0.331877375588812,115.620409192203,"fifty_percent",3,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.27887113762619
"Ateles_paniscus_d",9,24,15,1,147.12750769525,271.764427992668,61.1338953916977,147.12750769525,77.0215233852147,4.59179479377994,859.565978357165,854.974183563385,1.94343773710876,2.27589228224872,90.5881426642227,"fifty_percent",5,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.16769387818915
"Ateles_paniscus_d",8,24,3,1,164.505550246768,324.648683902726,38.174921422798,164.505550246768,47.5878216409515,2.97116133715173,957.524267291171,954.553105954019,1.76355205343435,1.47730988835833,114.780642945453,"fifty_percent",4,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.21618055517889
"Ateles_paniscus_d",10,24,6,1,210.763381034496,370.784958323661,18.9974255193636,143.392297714579,22.5591636951488,2.97116133715173,957.524267291171,954.553105954019,1.25512877739418,-0.365660414761051,117.252499043338,"eighty_percent",4,"de Souza 2009","Neotropics","Atelidae","Ateles","Ateles_paniscus","Ateles paniscus","Vulnerable",1,2.32379515684347
