"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,13775,19,"McShea et al. 2009","Ocurrencias",113.2290759,2.799202914,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3002,10,"area",0,228.576681036684,7.20652401568941,162,2411
-1,13669,19,"McShea et al. 2009","Ocurrencias",113.2249362,2.886223298,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,31,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2896,805,"area",1,0,8.19742106784671,56,2412
-1,13677,19,"McShea et al. 2009","Ocurrencias",113.2024658,2.881060009,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,21,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2904,1,"area",0,212.228120422456,8.37758416823768,64,2413
-1,13782,19,"McShea et al. 2009","Ocurrencias",113.2553441,2.816870954,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3009,5,"area",0,169.782496337972,9.18831812000261,169,2414
-1,13784,19,"McShea et al. 2009","Ocurrencias",113.1931064,2.838832142,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,17,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3011,945,"area",1,0,9.45856277059235,171,2415
-1,13614,19,"McShea et al. 2009","Ocurrencias",113.1152909,2.919261187,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2841,6,"area",0,42.4456240844961,10.3593782725535,1,2416
-1,13767,19,"McShea et al. 2009","Ocurrencias",113.2410915,2.834337073,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,27,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2994,13,"area",0,84.8912481689922,11.7106015254953,154,2417
-1,13665,19,"McShea et al. 2009","Ocurrencias",113.1970109,2.868468248,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,26,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2892,1,"area",0,108.215532736733,11.9808461760836,52,2418
-1,13824,19,"McShea et al. 2009","Ocurrencias",113.5706507,3.089675872,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,27,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3051,1,"area",0,256.436213595446,11.9808461760836,211,2419
-1,13773,19,"McShea et al. 2009","Ocurrencias",113.2300342,2.811468675,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3000,660,"area",1,0,12.0709277262797,160,2420
-1,13667,19,"McShea et al. 2009","Ocurrencias",113.2121371,2.874658697,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,27,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2894,692,"area",1,0,16.9353314368701,54,2421
-1,13703,19,"McShea et al. 2009","Ocurrencias",113.6297188,3.093642601,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,27,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2930,376,"area",1,0,28.7360145125615,90,2422
-1,13708,19,"McShea et al. 2009","Ocurrencias",113.589458,3.133436173,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,29,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2935,5,"area",0,30.0135886218413,31.8888687694256,95,2423
-1,13747,19,"McShea et al. 2009","Ocurrencias",113.6267563,3.117174678,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,32,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2974,433,"area",1,0,42.7887363431558,134,2424
-1,13626,19,"McShea et al. 2009","Ocurrencias",113.1479941,2.923438951,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,29,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2853,6,"area",0,161.628121182161,66.8405102455192,13,2425
-1,13804,19,"McShea et al. 2009","Ocurrencias",113.2275533,2.76395789,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,32,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3031,3,"area",0,30.0135886218386,80.8932320761016,191,2426
-1,13719,19,"McShea et al. 2009","Ocurrencias",113.6457326,3.087258324,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,31,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2946,44,"area",0,30.0135886218413,147.373416120826,106,2427
-1,13771,19,"McShea et al. 2009","Ocurrencias",113.231455,2.8210757,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2998,671,"area",1,0,230.518686951865,158,2428
-1,13770,19,"McShea et al. 2009","Ocurrencias",113.2297276,2.825147134,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2997,84,"area",0,30.0135886218386,250.246546444777,157,2429
-1,13783,19,"McShea et al. 2009","Ocurrencias",113.2654238,2.826849544,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,25,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3010,852,"area",1,0,250.696954195795,170,2430
-1,13744,19,"McShea et al. 2009","Ocurrencias",113.6232376,3.12304887,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,32,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2971,218,"area",1,0,692.186631706967,131,2431
-1,13768,19,"McShea et al. 2009","Ocurrencias",113.2304198,2.834520512,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,15,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2995,639,"area",1,0,1333.38710600293,155,2432
-1,13806,19,"McShea et al. 2009","Ocurrencias",113.2492847,2.890966397,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,32,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3033,962,"area",1,0,2999.26521377973,193,2433
-1,13798,19,"McShea et al. 2009","Ocurrencias",113.1269081,2.756666645,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",1,2006,32,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",3025,669,"area",1,0,3720.45810464986,185,2434
-1,13754,19,"McShea et al. 2009","Ocurrencias",112.9883575,2.953002298,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca nemestrina","Macaca_nemestrina","camera traps",0,2006,31,"day",NA,NA,8.89,"D",227.15,"T - BOTH","Frugivore",105.59,2.36,18.2,405.07,172,292.6,411.6,1.01,6.21,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca nemestrina","Endangered",88,"b","Macaca_nemestrina_b",2981,211,"area",0,30.0135886218413,7226.70228293334,141,2435
-1,14064,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.203,33.0994,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3389,1,"area",0,386.087441779261,0.109605524043864,14,2436
-1,14068,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.181275,33.01624444,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3393,1,"area",0,74.0288876195853,0.219211048087725,18,2437
-1,14089,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.199977778,33.18468611,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3414,3,"area",0,178.285170366805,0.328816572131591,39,2438
-1,14093,562,"M??√Ç´nard et al. 2014","Ocurrencias",-4.935863889,33.22647778,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",0,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3418,1,"area",0,314.077970637035,0.438422096175454,43,2439
-1,14066,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.173311111,33.03384444,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3391,1,"area",0,74.0288876195853,0.438422096175454,16,2440
-1,14065,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.224730556,33.101225,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3390,2,"area",0,264.853800025738,0.657633144263181,15,2441
-1,14067,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.143616667,33.03017222,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3392,1,"area",0,119.367994561784,0.657633144263181,17,2442
-1,14085,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.437019444,33.18052222,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Mediterranean","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3410,1,"area",0,148.057775239171,0.657633144263181,35,2443
-1,14069,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.191405556,32.99985833,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3394,1,"area",0,430.387425041818,1.09605524043864,19,2444
-1,14063,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.478983333,33.13069444,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Mediterranean","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3388,1,"area",0,66.213450006434,2.63053257705272,13,2445
-1,14095,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.294872222,33.26943889,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3420,9,"area",0,66.213450006434,4.27461543771068,45,2446
-1,14092,562,"M??√Ç´nard et al. 2014","Ocurrencias",-4.955941667,33.24210278,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3417,1,"area",0,132.426900012867,9.3164695437284,42,2447
-1,14071,562,"M??√Ç´nard et al. 2014","Ocurrencias",-4.967480556,33.52293889,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3396,193,"area",1,0,128.676885227496,21,2448
-1,14091,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.264875,33.12980556,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3416,3,"area",0,104.692656879012,134.814794573952,41,2449
-1,14062,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.467438889,33.14952222,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Mediterranean","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3387,171,"area",1,0,190.384795264191,12,2450
-1,14053,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.025322222,33.48405833,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,234,"km (total distance)",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3378,287,"area",1,0,203.866274721586,3,2451
-1,14076,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.2028,33.394875,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3401,330,"area",1,0,241.241758420544,26,2452
-1,14072,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.002180556,33.50629722,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3397,389,"area",1,0,245.845190430386,22,2453
-1,14090,562,"M??√Ç´nard et al. 2014","Ocurrencias",-5.2321,33.15153333,"Precise","Morocco","Africa","Cercopithecidae","Macaca","Macaca Sylvanus","Macaca_sylvanus","Complete counts",1,2007,0," ",NA,NA,13.5,"D",537.5,"BOTH - T","Omnivore",93.2,2.02,18.2,431.71,164,210.25,264,1.02,1.49,"Polygyndry","Polygyndry",NA,"Temperate Conifer Forests","Macaca sylvanus","Endangered",91,"a","Macaca_sylvanus_a",3415,4,"area",0,273.005048213081,303.388090553414,40,2454
