OID,N,N_study,Source,BASE,X,Y,Precise,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Sample_met,Occurrence,Sample_yea,Sampling_e,Sampling_1,ID_Todo,TRAITS,BodyMass_k,DielActivi,HomeRange_,Locomotion,TrophicGui,Brain_size,Canine_Dim,MeanGroupS,Interbirth,Gestation,WeaningAge,MaxLongevi,LitterSz,AdultSexRa,Social_Sys,Mating_Sys,FOREST,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new,nearpatch_ID,metric,treecover,near_p_dist,patch_area,dataset_row_id,row_id_2
-1,6506,554,Teixeira 2003,Richness,-39.12103841,-16.32435417,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",0,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,521,75,75,165,area,1,0,7007.17877,6,1277
-1,6518,554,Teixeira 2003,Richness,-39.67267109,-13.86489781,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,533,75,75,525,area,1,0,7502.03086,18,1278
-1,6517,554,Teixeira 2003,Richness,-39.45117397,-13.9528227,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,532,75,75,575,area,1,0,8131.88638,17,1279
-1,6505,554,Teixeira 2003,Richness,-39.30364943,-16.51221951,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",0,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,520,75,75,321,area,1,0,8229.239067,5,1280
-1,6520,554,Teixeira 2003,Richness,-39.7067208,-13.57885259,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,535,75,75,1092,area,1,0,8323.799245,20,1281
-1,6503,554,Teixeira 2003,Richness,-39.33979006,-17.10670629,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",0,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,518,75,75,216,area,1,0,8367.901649,3,1282
-1,6515,554,Teixeira 2003,Richness,-39.060451,-14.42416025,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,530,75,75,531,area,1,0,8654.085812,15,1283
-1,6516,554,Teixeira 2003,Richness,-39.14331956,-14.01800271,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,531,75,75,743,area,1,0,8911.863403,16,1284
-1,6519,554,Teixeira 2003,Richness,-39.23266611,-13.70101007,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,534,75,75,1197,area,1,0,9169.737288,19,1285
-1,6513,554,Teixeira 2003,Richness,-39.05979118,-15.16645809,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,528,75,75,407,area,1,0,9420.774338,13,1286
-1,6511,554,Teixeira 2003,Richness,-39.39112172,-15.1972275,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix kuhlii,Callithrix_kuhlii,"Line transects, direct sighting, play-back, interviews, indirect signs",1,2000,0,NA,NA,NA,0.38,D,20.63333333,AR,Omnivore,NA,NA,5,152,140,56,240,2,0.5,Polyandry,NA,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix kuhlii,Vulnerable,34,c,Callithrix_kuhlii_c,526,75,75,282,area,1,0,9709.17325,11,1287
-1,6650,85,Lima 2008 (thesis),Richness,-46.93833333,-22.88694444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3350,75,75,1,area,0,190.464943,0.098045661,7,1288
-1,6653,85,Lima 2008 (thesis),Richness,-46.98416667,-22.80555556,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,0,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3353,75,75,114,area,1,0,1.17654793,10,1289
-1,6644,85,Lima 2008 (thesis),Richness,-46.87722222,-22.92666667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3344,75,75,255,area,1,0,4.706191722,1,1290
-1,6647,85,Lima 2008 (thesis),Richness,-46.90277778,-22.85194444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3347,75,75,2,area,0,112.8979004,5.784693991,4,1291
-1,6654,85,Lima 2008 (thesis),Richness,-46.9925,-22.80944444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,0,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3354,75,75,107,area,1,0,6.274922296,11,1292
-1,6657,85,Lima 2008 (thesis),Richness,-47.00333333,-22.78416667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3357,75,75,111,area,1,0,6.863196261,14,1293
-1,6646,85,Lima 2008 (thesis),Richness,-46.89138889,-22.86027778,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,0,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3346,75,75,291,area,1,0,8.628018157,3,1294
-1,6652,85,Lima 2008 (thesis),Richness,-46.9825,-22.79111111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3352,75,75,116,area,1,0,9.608474765,9,1295
-1,6645,85,Lima 2008 (thesis),Richness,-46.88583333,-22.8525,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3345,75,75,1,area,0,93.93673125,9.608474765,2,1296
-1,6660,85,Lima 2008 (thesis),Richness,-47.01944444,-22.79111111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3359,75,75,92,area,1,0,20.88372577,16,1297
-1,6648,85,Lima 2008 (thesis),Richness,-46.91416667,-22.90777778,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3348,75,75,283,area,1,0,23.62900427,5,1298
-1,6656,85,Lima 2008 (thesis),Richness,-47.00166667,-22.78111111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3356,75,75,119,area,1,0,25.49187183,13,1299
-1,6655,85,Lima 2008 (thesis),Richness,-46.99416667,-22.79,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3355,75,75,1,area,0,88.56439956,68.14173431,12,1300
-1,6649,85,Lima 2008 (thesis),Richness,-46.92666667,-22.82944444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,Total count,1,2007,0,NA,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,a,Callithrix_penicillata_a,3349,75,75,298,area,1,0,262.6643255,6,1301
-1,6745,569,Rodrigues de Melo 2004 (thesis),Richness,-41.13166667,-15.83166667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",1,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,567,75,75,1,area,0,61.01255506,0.186126594,31,1302
-1,6724,569,Rodrigues de Melo 2004 (thesis),Richness,-40.06722222,-16.05444444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,546,75,75,1,area,0,244.0502202,1.302886156,10,1303
-1,6734,569,Rodrigues de Melo 2004 (thesis),Richness,-40.54861111,-15.79555556,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,556,75,75,1,area,0,30.50627753,2.326582422,20,1304
-1,6744,569,Rodrigues de Melo 2004 (thesis),Richness,-41.10083333,-16.48666667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,566,75,75,1,area,0,125.7806045,4.839291438,30,1305
-1,6717,569,Rodrigues de Melo 2004 (thesis),Richness,-39.99694444,-16.17194444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,539,75,75,1,area,0,382.2425619,11.07453233,3,1306
-1,6725,569,Rodrigues de Melo 2004 (thesis),Richness,-40.0725,-16.05055556,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,547,75,75,90,area,1,0,29.03574863,11,1307
-1,6735,569,Rodrigues de Melo 2004 (thesis),Richness,-40.65833333,-16.79861111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,557,75,75,464,area,1,0,49.32354735,21,1308
-1,6723,569,Rodrigues de Melo 2004 (thesis),Richness,-40.06666667,-15.99111111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,545,75,75,72,area,1,0,61.51483924,9,1309
-1,6720,569,Rodrigues de Melo 2004 (thesis),Richness,-40.04527778,-16.00527778,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,542,75,75,76,area,1,0,78.35929597,6,1310
-1,6728,569,Rodrigues de Melo 2004 (thesis),Richness,-40.30611111,-16.22277778,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,550,75,75,206,area,1,0,179.5190997,14,1311
-1,6715,569,Rodrigues de Melo 2004 (thesis),Richness,-39.91444444,-16.20722222,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,537,75,75,249,area,1,0,191.7103916,1,1312
-1,6718,569,Rodrigues de Melo 2004 (thesis),Richness,-40.02638889,-16.0225,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,540,75,75,102,area,1,0,198.5970755,4,1313
-1,6727,569,Rodrigues de Melo 2004 (thesis),Richness,-40.28444444,-16.39388889,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,549,75,75,2,area,0,68.2141103,217.4889248,13,1314
-1,6722,569,Rodrigues de Melo 2004 (thesis),Richness,-40.06333333,-16.00388889,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,544,75,75,60,area,1,0,217.6750514,8,1315
-1,6730,569,Rodrigues de Melo 2004 (thesis),Richness,-40.35944444,-16.14166667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,552,75,75,1,area,0,30.50627753,232.1929257,16,1316
-1,6731,569,Rodrigues de Melo 2004 (thesis),Richness,-40.46805556,-15.95027778,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,553,75,75,760,area,1,0,263.1830036,17,1317
-1,6721,569,Rodrigues de Melo 2004 (thesis),Richness,-40.05888889,-16.04222222,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,543,75,75,79,area,1,0,425.6715199,7,1318
-1,6748,569,Rodrigues de Melo 2004 (thesis),Richness,-41.37138889,-16.01944444,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,570,75,75,327,area,1,0,432.9304571,34,1319
-1,6733,569,Rodrigues de Melo 2004 (thesis),Richness,-40.49805556,-16.39611111,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,555,75,75,279,area,1,0,913.2301323,19,1320
-1,6719,569,Rodrigues de Melo 2004 (thesis),Richness,-40.02916667,-16.05666667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,541,75,75,1,area,0,61.01255506,1029.280063,5,1321
-1,6747,569,Rodrigues de Melo 2004 (thesis),Richness,-41.18166667,-15.90416667,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,569,75,75,4,area,0,91.51883259,1493.479788,33,1322
-1,6746,569,Rodrigues de Melo 2004 (thesis),Richness,-41.13333333,-15.7825,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",1,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,568,75,75,10,area,0,30.50627753,1507.253156,32,1323
-1,6732,569,Rodrigues de Melo 2004 (thesis),Richness,-40.48,-15.96138889,Precise,Brazil,Neotropics,Callitrichidae,Callithrix,Callithrix penicillata,Callithrix_penicillata,"Flights, pre.existing trails, playbacks",0,2000,0,complete days,NA,NA,0.33,D,7.433333333,AR,Gummivore,7.32,1.08,8,NA,150,243.4,184.8,2,0.67,Pair,Monogamy,NA,Tropical_and_suptropical_moist_broadleaf_forest,Callithrix penicillata,Least Concern,35,b,Callithrix_penicillata_b,554,75,75,729,area,1,0,1509.951992,18,1324
