"Source","X","Y","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","species_number","Source_grp","Dataset"
"Chaves et al. 2015",-90.90125,16.16111111,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,1,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Chaves et al. 2015",-90.90183333,16.15888889,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,1,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Chaves et al. 2015",-90.92636111,16.10436111,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,0,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Chaves et al. 2015",-90.93436111,16.10055556,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,0,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Chaves et al. 2015",-90.93461111,16.11097222,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,0,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Chaves et al. 2015",-90.93844444,16.11616667,"Mexico","Neotropics","Atelidae","Ateles","Ateles geoffroyi","Ateles_geoffroyi",NA,1,2007,0,NA,7.54,"D",388.0971429,"AR","Frugivore",105.09,1.579,15,1048.15,232,816.35,327.6,1.01,NA,"Polygyndry","Polygyndry",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Ateles geoffroyi",20,"a","Ateles_geoffroyi_a"
"Lima 2008 (thesis)",-46.87722222,-22.92666667,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",1,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.92666667,-22.82944444,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",1,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-47.00166667,-22.78111111,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",1,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-47.00333333,-22.78416667,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",1,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.88583333,-22.8525,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.89138889,-22.86027778,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.90277778,-22.85194444,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.91416667,-22.90777778,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.93833333,-22.88694444,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.94027778,-22.88694444,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.9825,-22.79111111,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.98416667,-22.80555556,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.9925,-22.80944444,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.99416667,-22.79,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-47.00694444,-22.88333333,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-47.01944444,-22.79111111,"Brazil","Neotropics","Pitheciidae","Callicebus","Callicebus nigrifrons","Callicebus_nigrifrons ","Total count",0,2007,0,NA,NA,"D",34.5,"AR","Frugivore",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callicebus nigrifrons ",28,"c","Callicebus_nigrifrons _c"
"Lima 2008 (thesis)",-46.87722222,-22.92666667,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.88583333,-22.8525,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.89138889,-22.86027778,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.90277778,-22.85194444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.91416667,-22.90777778,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.92666667,-22.82944444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.93833333,-22.88694444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.94027778,-22.88694444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.9825,-22.79111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.98416667,-22.80555556,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.9925,-22.80944444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.99416667,-22.79,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-47.00166667,-22.78111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-47.00333333,-22.78416667,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-47.00694444,-22.88333333,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",0,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-47.01944444,-22.79111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix jacchus","Callithrix_jacchus ","Total count",1,2007,0,NA,0.32,"D",3.6,"AR","Gummivore",7.24,1.056,11,159.8,144,60.24,201.6,2.31,1.26,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix jacchus ",33,"c","Callithrix_jacchus _c"
"Lima 2008 (thesis)",-46.87722222,-22.92666667,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.88583333,-22.8525,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.89138889,-22.86027778,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",0,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.90277778,-22.85194444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.91416667,-22.90777778,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.92666667,-22.82944444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.93833333,-22.88694444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.94027778,-22.88694444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.9825,-22.79111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.98416667,-22.80555556,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",0,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.9925,-22.80944444,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",0,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-46.99416667,-22.79,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-47.00166667,-22.78111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-47.00333333,-22.78416667,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-47.00694444,-22.88333333,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Lima 2008 (thesis)",-47.01944444,-22.79111111,"Brazil","Neotropics","Callitrichidae","Callithrix","Callithrix penicillata","Callithrix_penicillata ","Total count",1,2007,0,NA,0.33,"D",7.433333333,"AR","Gummivore",7.32,1.08,8,NA,150,243.4,184.8,2,0.67,"Pair","Monogamy",NA,"2Tropical_and_suptropical_moist_broadleaf_forest","Callithrix penicillata ",35,"a","Callithrix_penicillata _a"
"Ceballos-Mago & Chivers 2013",-63.89694444,11.0192,"Venezuela","Neotropics","Cebidae","Cebus","Cebus olivaceus","Cebus_olivaceus","Line transects",1,2007,0,NA,2.88,"D",257,"AR","Omnivore",69.84,1.573,21,792.05,162,725.86,492,1.01,1.97,"Polygyndry","Polygyndry",NA,"10Deserts and Xeric Shrublands","Cebus olivaceus",39,"b","Cebus_olivaceus_b"
"Ceballos-Mago & Chivers 2013",-63.84281944,11.06030833,"Venezuela","Neotropics","Cebidae","Cebus","Cebus olivaceus","Cebus_olivaceus","Line transects",0,2007,0,NA,2.88,"D",257,"AR","Omnivore",69.84,1.573,21,792.05,162,725.86,492,1.01,1.97,"Polygyndry","Polygyndry",NA,"10Deserts and Xeric Shrublands","Cebus olivaceus",39,"b","Cebus_olivaceus_b"
"Ceballos-Mago & Chivers 2013",-63.88734722,11.07494722,"Venezuela","Neotropics","Cebidae","Cebus","Cebus olivaceus","Cebus_olivaceus","Line transects",0,2007,0,NA,2.88,"D",257,"AR","Omnivore",69.84,1.573,21,792.05,162,725.86,492,1.01,1.97,"Polygyndry","Polygyndry",NA,"10Deserts and Xeric Shrublands","Cebus olivaceus",39,"b","Cebus_olivaceus_b"
